Agency ID;Name;Created date;Agents;Categories;Credit flag;VAT Number;Agency charge;Agency charge usage;Phone;Phone 2;Phone 3;Phone 4;Phone 5;Phone 6;Phone 7;Cell;Cell 2;Cell 3;Cell 4;Fax;Fax 2;Fax 3;Email;Email 2;Email 3;Email 4;Email 5;Email 6;Facebook;Facebook 2;Skype;Twitter;Website;Website 2;Website 3;Instagram;Instagram 2;Instagram 3;Address;City;State;Zip;Country;Access;Address 2;City 2;State 2;Zip 2;Country 2;Access 2;Address 3;City 3;State 3;Zip 3;Country 3;Access 3 
4241;Seidel Moden;2011-05-06 00:00:00;Paula Alonso;;;;;;037468-68070;;;;;;;;;;;;;;seidel@seidelmoden.de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4243;Brauer, Kleiber-Wurm / Agentur für Marketing und Design GmbH;2011-05-06 00:00:00;Old;Werbeag.;;;;;51919441;;;;;;;;;;;51919447;;;barbara@bkw-design.de;;;;;;;;;;;;;;;;Parkstr. 29a;München;;80339;;;;;;;;;;;;;;
4244;Leon Strick Design;2011-05-06 00:00:00;Old;Fashion;;;;;09281- 750364 Hr. Weidner;;;;;;;;;;;;;;kweidner@leon-strick-design.de;;;;;;;;;;;;;;;;Am Wiesengrund 20;Hof Saale;;95032;;;;;;;;;;;;;;
4245;Drei Wünsche GmbH;2011-05-06 00:00:00;;TV-Comp.;;;;;089-45226061;;;;;;;;;;;;;;info@drei-wuensche.de;;;;;;;;;;;;;;;;Hohenzollernstr. 81;München;;80796;;;;;;;;;;;;;;
4246;Digital Fashion by Admando GmbH;2011-05-06 00:00:00;;Werbeag.;;;;;089-2737022-29;;;;;;;;;;;089-273702212;;;;;;;;;;;;;;;;;;;Balanstr. 73 / Haus 32;München;;81541;;;;;;;;;;;;;;
4248;Mediapool;2017-03-10 11:13:05;Old;Werbeag.;;;;;089-3899860;;;;;;;;;;;089-;;;message@krug-mediapool.de;;;;;;;;;;;;;;;;Odeonsplatz  18;München;;80539;;;;;;;;;;;;;;
4249;Peter und der Wolf Communications GmbH;2017-03-10 11:13:05;Most Wanted Models@;Werbeag.;;;;;089-3605250;;;;;;;;;;;089- 36052544;;;c.schotte@macron.de;;;;;;;;;;;;;;;;Saarstrasse 7;München;;80797;;;;;;;;;;;;;;
4250;Agentur für Photographie;2017-03-10 11:13:05;Doreen Leifheit;Repräsentant;;;;;+ 49 - (0)89 - 76 75 33 15;;;;;;;;;;;+ 49 - (0)89 - 76 75 33 20;;;info@martinpflieger.de;;;;;;;;;;;;;;;;Daiserstr. 48;München;;81371;;;;;;;;;;;;;;
4252;Mayolove;2011-04-29 00:00:00;Old;TV-Comp.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Auenstr. 100;München;;80469;;;;;;;;;;;;;;
4253;Dayloft  STUDIO;2017-03-10 11:13:05;;Fotograf;;;;;0172-8553885;;;;;;;;;;;089-38380491;;;mail@dayloft.com;;;;;;;;;;;;;;;;GRAFINGERSTR. 6  C18;MÜNCHEN;;81671;;;;;;;;;;;;;;
4254;Skyloft Studio;2011-04-27 00:00:00;Most Wanted Models@;Fotograf;;;;;089-334059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Taunusstraße 45;München;;80807;;;;;;;;;;;;;;
4255;Harald Schön Fotografie;2017-03-10 11:13:05;;;;;;;kontakt@actorsandarts.de;;;;;;;Charlott 0172 / 8604950;;;;54271010;;;info@actorsandarts.de;;;;;;;;;;;;;;;;Lukas - Moser - Str.33;Pforzheim;;75173;;;;;;;;;;;;;;
4256;Outlaws Models;2011-04-14 00:00:00;;Modelagentur;;;;;Bettina (deutsch);;;;;;;;;;;;;;info@outlawsmodels.com;;;;;;;;;;;;;;;;11 Wessels Rd.;Cape Town;;8001;;;;;;;;;;;;;;
4257;Artwork Company;2017-03-10 11:13:05;Old;Fotograf;;;;;0043 1 587 9978;;;;;;;;;;;0043 1 585 2670;;;artworkcompany@aon.at;;;;;;;;;;;;;;;;Margaretenstraße 52 / 16;Wien;;A - 1040;;;;;;;;;;;;;;
4258;Meiers Christ Webeagentur;2017-03-10 11:13:05;Old;Werbeag.;;;;;06747 94 82 00;;;;;;;;;;;06747 94 82 40;;;kontakt@kuehlwetter-meiers.de;;;;;;;;;;;;;;;;Gallscheider Straße 7a;Dörth;;56281;;;;;;;;;;;;;;
4259;Schwarzkopf;2011-04-12 00:00:00;Doreen Leifheit;Choreograph;;;;;040-88242479;;;;;;;;;;;;;;annika.dazer@henkel.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4260;PLENUM STOLL & FISCHBACH GmbH;2017-03-10 11:13:05;Most Wanted Models@;Werbeag.;;;;;07032  - 93 2- 133;;;;;;;;;;;07032  - 93 21 99;;;thilo.streit@brandplatform.de;;;;;;;;;;http://www.stoll-fischbach.de;;;;;;Kalkofenstr. 51;HERRENBERG;;71083;;;;;;;;;;;;;;
4261;Plenum Stoll,Fischbach GmbH;2017-03-10 11:13:05;Most Wanted Models@;Werbeag.;;;;;07032  - 93 2- 0;;;;;;;;;;;07032  - 93 21 99;;;Sandra.Pejkovic@plenum.de;;;;;;;;;;http://www.stoll-fischbach.de;;;;;;Kalkofenstr. 51;HERRENBERG;;71083;;;;;;;;;;;;;;
4262;Artware Industry;2011-04-11 00:00:00;Old;Fashion;;;;;0033-140299240;;;;;;;;;;;;;;david@artwareindustry.com;;;;;;;;;;;;;;;;55,rue de Turbigo;Paris;;F-75003;;;;;;;;;;;;;;
4263;Staudeinger und Franke;2011-04-11 00:00:00;Paula Alonso;Fotodesign;;;;;0043-1-5970124;;;;;;;;;;;;;;sf@staudinger-franke.com;;;;;;;;;;;;;;;;Josef-Endlweber-Gasse 2a;Wien;;A-1230;;;;;;;;;;;;;;
4264;kurt Salhofer Photographer;2011-04-07 00:00:00;Old;Fotograf;;;;;0043-69911840717;;;;;;;;;;;;;;info@kurtsalhofer.com;;;;;;;;;;;;;;;;Bahnhofsstrasse 24;Braunau am Inn;;A-5280;;;;;;;;;;;;;;
4265;Ryan Jerome Photography;2011-04-07 00:00:00;Most Wanted Models@;Fotograf;;;;;;;;;;;;0039-346302795  Mobil Italien;;;;;;;ryan@metion.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4267;Scotch and Soda;2011-04-07 00:00:00;Most Wanted Models@;Fashion;;;;;0031-205141060;;;;;;;;;;;;;;Vanbanning.dewy@scotch-soda.com;;;;;;;;;;;;;;;;Keizersgracht 22;Amsterdam;;1015;;;;;;;;;;;;;;
4268;Agent Molly& Co;2011-04-07 00:00:00;Old;Repräsentant;;;;;004686152031;;;;;;;;;;;;;;camilla@agentmolly.com;;;;;;;;;;;;;;;;Sagargatan 4;Stockholm;;11636;;;;;;;;;;;;;;
4269;Carin Wester;2011-04-07 00:00:00;;Fashion;;;;;0046-8347700;;;;;;;;;;;;;;sales@carinwester.com;;;;;;;;;;;;;;;;Norrbackagatan 19;Stockholm;;11341;;;;;;;;;;;;;;
4271;Photoworkers;2011-04-06 00:00:00;Most Wanted Models@;Fotograf;;;;;0041-792524665;;;;;;;;;;;;;;info@nicole-boekhaus.de;;;;;;;;;;;;;;;;Fröschenweidstrasse 2;Winterthur;;8404;;;;;;;;;;;;;;
4273;Lundlund Fotografenaentur;2011-04-05 00:00:00;Old;;;;;;0046-86405430;;;;;;;;;;;;;;britta@lundlund.com;louise@lundlund.com;sandra@lundlund.com;jenny@lundlund.com;;;;;;;;;;;;;St.Paulsgatan 1;Stockholm;;11846;;;;;;;;;;;;;;
4274;Grosser Fotografen;2011-04-05 00:00:00;Old;Fotograf;;;;;0211-54472311;;;;;;;0172-2573430 Fr.Grosser;;;;;;;mail@grosserfotografen.com;;;;;;;;;;;;;;;;Schanzenstraße 6-8;Düsseldorf;;40549;;;;;;;;;;;;;;
4275;21 Agency;2011-04-05 00:00:00;;Visagistin;;;;;+49 211 / 317 077;;;;;;;;;;;+49 211 / 933 663 1;;;contact@21Agency.de;;;;;;;;;;;;;;;;Zimmerstraße 11;Düsseldorf;;40215;Germany;;;;;;;;;;;;;
4276;Interbrand;2011-04-05 00:00:00;Paula Alonso;Repräsentant;;;;;0221-951720;+49 221 951 72 0;;;;;;;;;;;;;cee.contact@interbrand.com;cee@interbrand.com;;;;;;;;;https://www.interbrand.com/offices/cologne/;;;;;;;;;;;;;;;;;;;;;;;
4277;Elefantenstudios AG;2011-04-05 00:00:00;;TV-Comp.;;;;;0041-445004820;;;;;;;;;;;;;;sarah@elefantenstudios.ch;;;;;;;;;;;;;;;;Lessingstrasse 15;Zürich;;CH-8002;;;;;;;;;;;;;;
4278;Stephan Romer Photography;2011-04-05 00:00:00;Most Wanted Models@;Fotograf;;;;;0211-7205550;;;;;;;0171-3257133;;;;;;;mail@romerphotography.com;;;;;;;;;;;;;;;;Platanenstrasse 16;Düsseldorf;;40233;;;;;;;;;;;;;;
4279;Hair and Make up;2011-04-05 00:00:00;Old;Kosmetik;;;;;030-28504133;;;;;;;0170-1908233;;;;;;;info@shirinkuerschner.de;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4281;DOMINIK MENTZOS;2017-03-10 11:13:06;Old;Fotograf;;;;;069 - 43052244;0172-6525522;WWW-Site;;;;;;;;;;;;mail@mentzos.de;;;;;;;;;;www.mentzos.de;;;;;;Bornheimer Landstr. 54;FRANKFURT;;60316;;;;;;;;;;;;;;
4282;Mallorca Flow Production;2011-04-04 00:00:00;Old;Fotograf;;;;;0034-693862927;;;;;;;;;;;;;;info@mallorca-flow.com;;;;;;;;;;;;;;;;Keine Maria Christina 80 A;Palma de Mallorca;;07004;;;;;;;;;;;;;;
4283;Marimekko;2011-04-04 00:00:00;Old;Fashion;;;;;0035-8975871;;;;;;;;;;;;;;info@marimekko.fi;;;;;;;;;;;;;;;;Puusepänkatu 4;Helsinki;;00880;;;;;;;;;;;;;;
4284;Youngdivision by Sternenfänger;2011-04-01 00:00:00;Old;Repräsentant;;;;;089-244184229;;;;;;;;;;;;;;lilian@youngdivsion.de;;;;;;;;;;;;;;;;Planeggerstrasse 33;München;;81241;;;;;;;;;;;;;;
4285;5th Avenue Show-Management;2017-03-10 11:13:06;;Fotostudio;;;;;07 11 / 35 44 01;;;;;;;;;;;07 11 / 35 44 03;;;info@5th-avenue-show.de;;;;;;;;;;www.5th-avenue-show.de;;;;;;Mettinger Straße 71;Esslingen;;73728;Germany;;;;;;;;;;;;;
4286;Isa Planck;2017-03-10 11:13:06;Doreen Leifheit;Fotograf, Fotostudio;;;;;07116074777;;;;;;;0172 720 53 26;;;;07116074778;;;studio@isa-planck-fotografie.de;;;;;;;;;;;;;;;;Neumühlweg 129;NÜRNBERG;;90449;;;;;;;;;;;;;;
4287;Agentur Schwenzel;2017-03-10 11:13:06;Old;Repräsentant;;;;;0911 - 515211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Beckerwiese 11;Rückersdorf;;90607;;;;;;;;;;;;;;
4288;Studio Thiel;2017-03-10 11:13:06;Most Wanted Models@;Fotograf;;;;;069 - 943 45 60;;;;;;;;;;;069 - 943 45 610;;;studio@tim-thiel.de;;;;;;;;;;http://www.tim-thiel.de;;;;;;Savegnystr. 63;Frankfurt;;60325;;;;;;;;;;;;;;
4289;Vanilia Mode;2011-03-31 00:00:00;Old;Fashion;;;;;02131-34060;;;;;;;;;;;;;;rramisch@vanilia.de;;;;;;;;;;;;;;;;Im Taubental 41;Neuss;;41468;;;;;;;;;;;;;;
4290;White Century;2011-03-31 00:00:00;Old;Fotograf;;;;;0711-91272461;;;;;;;0178-5145815;;;;;;;mail@whitecentury.com;;;;;;;;;;;;;;;;Breitscheidstr.125;Stuttgart;;70176;;;;;;;;;;;;;;
4291;Velvet Magazin ;2011-03-31 00:00:00;Old;Katalog;;;;;0201-775031;;;;;;;;;;;;;;redaktion@velvetmagazin.de;;;;;;;;;;;;;;;;Im Bocholdsfeld 30-30a;Essen;;45356;;;;;;;;;;;;;;
4293;Studio & Concept;2017-03-10 11:13:06;Most Wanted Models@;Werbeag.;;;;;07032 - 97700;;;;;;;;;;;07032 - 97707;;;mail@eberhardsauer.com;;;;;;;;;;;;;;;;Rigipsstr.27;HERRENBERG;;71083;;;;;;;;;;;;;;
4294;Uli Maier Fotodesign Bff ;2011-03-30 00:00:00;Old;Fotodesign;;;;;+49. (0)711. 60 26 61;;;;;;;;;;;;;;fotodesign@ulimaier.de;;;;;;;;;;;;;;;;Liststr. 47;Stuttgart;;70180;;;;;;;;;;;;;;
4295;Logistic and More;2011-03-30 00:00:00;Old;Werbeag.;;;;;0211-4403650;;;;;;;;;;;;;;thomas.moosmann@logisticandmore.com;;;;;;;;;;;;;;;;Glatzer Str.16;Düsseldorf;;40231;;;;;;;;;;;;;;
4296;Magic Mountain Prod. ;2011-03-30 00:00:00;Old;Fashion;;;;;OO27-214654143;;;;;;;;;;;;;;annika@magicmountainprod.com;;;;;;;;;;;;;;;;2 Wesley Street;Gardens/Cape Town;;;;;;;;;;;;;;;;
4298;Link Directors Stockholm;2011-03-30 00:00:00;Old;Fashion;;;;;0046-857866460;;;;;;;;;;;;;;sanna@kameralink.com;;;;;;;;;;;;;;;;Götgatan 32;sTOCKHOLM;;SE-11826;;;;;;;;;;;;;;
4300;Studio für Fotodesign;2011-03-30 00:00:00;Most Wanted Models@;Fotodesign;;;;;089-7251033;;;;;;;;;;;;;;mail@ludwig-leonhardt.com;;;;;;;;;;;;;;;;Oberländerstr.46;München;;81371;;;;;;;;;;;;;;
4302;René Staud Studios;2017-03-10 11:13:06;Most Wanted Models@;Fotograf;;;;;07152 - 979930;;;;;;;;;;;07152 - 979936;;;;;;;;;;;;;;;;;;;Mollenbachstr.3;Leonberg;;71229;;;;;;;;;;;;;;
4303;gunda patzke photographers;2017-03-10 11:13:06;Old;Repräsentant;;;;;069.726797;+49-69-72 67 97;;;;;;01726623022;;;;069.97203902;+49-69-97 20 39 02;;gunda@gundapatzke.com;;;;;;;;;;;;;;;;savignystraße 25;frankfurt;;60325;;;;;;;;;;;;;;
4304;CarolineSeidler Fotografie;2011-03-29 00:00:00;;Fotograf;;;;;0043-69919236477;;;;;;;;;;;;;;office@carolineseidler.com;;;;;;;;;;;;;;;;Schönbrunnerstr.47;Wien;;A1050;;;;;;;;;;;;;;
4305;Picture-Garage;2011-03-29 00:00:00;Most Wanted Models@;Fashion;;;;;0211-9017522;;;;;;;;;;;;;;production@picture-garage.com;;;;;;;;;;;;;;;;Oststrasse 119;Düsseldorf;;40210;;;;;;;;;;;;;;
4306;DBC Driven by Creatives;2011-03-29 00:00:00;;Repräsentant;;;;;089-30667856;;;;;;;0179-2204035;;;;;;;bernadette@drivenbycreatives.com;;;;;;;;;;;;;;;;Eduard-Schmidt-Str.2;München;;81541;;;;;;;;;;;;;;
4307;Studio 54;2011-03-29 00:00:00;Most Wanted Models@;Fotograf;;;;;069-432645;;;;;;;;;;;;;;christof@herdtfotografie.de;;;;;;;;;;;;;;;;Schwarzwaldstrasse 54;Frankfurt;;60528;;;;;;;;;;;;;;
4308;D.EXTERIOR;2011-03-28 00:00:00;;Fashion;;;;;0039- 0303463311;;;;;;;;;;;;;;info@d-exterior.com;;;;;;;;;;;;;;;;Via A. Volta, 6b (traversa 1A);s.zeno Naviglio-Brescia;;I-25010;;;;;;;;;;;;;;
4309;Dondup;2011-03-28 00:00:00;Old;Fashion;;;;;0039- 0220402650;;;;;;;;;;;;;;press@dondup.com;;;;;;;;;;;;;;;;Via Sirtori 22;Milano;;I-20129;;;;;;;;;;;;;;
4310;Nudie Jeans CO;2011-03-28 00:00:00;Most Wanted Models@;Fashion;;;;;0046-31609390;;;;;;;;;;;;;;info@nudiejeans.com;;;;;;;;;;;;;;;;Södra Larngatan 14;Sweden;;S-41116;;;;;;;;;;;;;;
4311;N.D.C. made by hand Forward Design;2011-03-28 00:00:00;Most Wanted Models@;Fashion;;;;;0032-92242979;;;;;;;;;;;;;;s.greig@forward-design.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4312;Givenchy;2011-03-28 00:00:00;Old;Fashion;;;;;0033-144315000;;;;;;;;;;;;;;info@givenchy.fr;;;;;;;;;;;;;;;;3.Avenue George v;Paris;;Fr-75008;;;;;;;;;;;;;;
4313;Red Valentino;2011-03-28 00:00:00;Most Wanted Models@;Fashion;;;;;0039-02624921;;;;;;;;;;;;;;francesca.giovionazzi@valentino.com;;;;;;;;;;;;;;;;Via Turati;Milano;;I-20121;;;;;;;;;;;;;;
4314;Bolongaro Trevor;2011-03-28 00:00:00;Old;Fashion;;;;;0044-2075025502;;;;;;;;;;;;;;info@bolongarotrevor.com;;;;;;;;;;;;;;;;1 Academy Buildings Fanshow Street;London;;N1 6LQ;;;;;;;;;;;;;;
4316;Perseiden Fashion;2011-03-24 00:00:00;Most Wanted Models@;Fashion;;;;;;;;;;;;0177-8115273;;;;;;;REBECCA@PERSEIDEN.NET;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4318;Maximilian Film;2011-03-14 00:00:00;Old;;;;;;+49 (0)89 18 909 66 260;;;;;;;;;;;+49 (0)89 18 909 66 260;;;suzanna@maximilian-film.com;;;;;;;;;;www.maximilian-film.com;;;;;;Nymphenburgerstraße 86;München;;80636;;;;;;;;;;;;;;
4319;Styling-Hair-Make Up;2011-03-10 00:00:00;Old;;;;;;+49-(0) 3078006617;;;;;;;+49-(0) 171-1970626;;;;+49-(0) 3078006618;;;mail@nina-klein.de;;;;;;;;;;;;;;;;Chausseestr.110;Berlin;;10115;;;;;;;;;;;;;;
4321;Karsten Thormaehln Photography;2011-03-02 00:00:00;Old;Fotograf;;;;;069- 40898840;;;;;;;;;;;;;;kt@karstenthormaehlen.com;;;;;;;;;;;;;;;;Carl-Benz-Strasse 21;Frankfurt;;60386;;;;;;;;;;;;;;
4322;Agentur Bilekjaeger;2011-03-02 00:00:00;Old;Werbeag.;;;;;0711-784860;;;;;;;;;;;;;;info@bilekjaeger.de;;;;;;;;;;;;;;;;Am Schlossplatz 15;Stuttgart;;70173;;;;;;;;;;;;;;
4323;Antik Batik;2011-02-28 00:00:00;Old;Fashion;;;;;089- 27275604;;;;;;;;;;;;;;mannuelaimad@web.de;;;;;;;;;;;;;;;;Türkenstr. 71;München;;80799;;;;;;;;;;;;;;
4324;Philip Gay;2011-02-28 00:00:00;Most Wanted Models@;Fashion;;;;;0033 140299240;;;;;;;;;;;;;;david@artwaeindusty.com;;;;;;;;;;;;;;;;55,rue de Tuigo;Paris;;75003;;;;;;;;;;;;;;
4325;Michael Berger Photography;2011-02-28 00:00:00;Caroline Reischenbeck;Fotograf;;;;;+49 211 22 989 525;;;;;;;+49 151 12 449 964;;;;+49 211 46 959 055;;;contact@michaelberger-photography.com;;;;;;;;;;http://michaelberger-photography.com;;;;;;Jülicher Straße 14;Düsseldorf;;40477;;;;;;;;;;;;;;
4326;Esther Perbandt Fashion;2011-02-25 00:00:00;Old;Fashion;;;;;030- 88536791;;;;;;;0179- 2921287;;;;;;;mail@estherperbandt.com;;;;;;;;;;;;;;;;Almstadtstr. 3/d;Berlin;;10119;;;;;;;;;;;;;;
4327;Martin Vallin Photography;2011-02-25 00:00:00;Old;Fotograf;;;;;0046- 702294880;;;;;;;;;;;;;;Martin@Martinvallin.com;;;;;;;;;;;;;;;;St.Eriksgatan 68;Stockholm;;11320;;;;;;;;;;;;;;
4328;Vodafone mobile emial;2011-02-23 00:00:00;Old;;;;;;http://www.mobileemail.vodafone.de/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4329;Now Models Brazil;2017-03-10 11:13:07;Old;Modelagentur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rua Prof. Carlos Reiss 67;Sao Paulo;;SP 05420 020;;;;;;;;;;;;;;
4330;Zoe;2017-03-10 11:13:07;;Modelagentur;;;;;+39.06.32.20.108;;;;;;;;;;;;;;info@zoefactory.it;;;;;;;;;;;;;;;;"00187 Roma
Via Ludovisi, 36";;;;;;;;;;;;;;;;;
4332;KLAUS  QUAUKE;2017-03-10 11:13:07;Old;;;;;;0221-378667;;;;;;;0177-7378667;;;;;;;mail@quauke.de;;;;;;;;;;;;;;;;HITZELER STR.  65;KÖLN;;50968;;;;;;;;;;;;;;
4333;PAGE Verlag GmbH (COVER Magazin);2017-03-10 11:13:07;Most Wanted Models@;Verlag;;;;;0043-1-5262650-0;;;;;;;;;;;0043-1-5262650-50;;;home@page.at;;;;;;;;;;http://www.cover-magazin.com/;;;;;;Hermanngasse 18;Vienna;Wien;A-1071;Austria;;;;;;;;;;;;;
4334;Walter Genuine Golf & Dress GmbH;2017-03-10 11:13:07;Most Wanted Models@;Fashion;;;;;089 - 545 810 16;;;;;;;;;;;089  - 591 575;;;ag@walter-genuine.com;;;;;;;;;;;;;;;;Maximiliansplatz 9;München;;80333;;;;;;;;;;;;;;
4335;Olivingreen;2011-02-16 00:00:00;Most Wanted Models@;Werbeag.;;;;;420019840;;;;;;;0151-16886030;;;;420019841;;;info@olivingreen.de;;;;;;;;;;;;;;;;Neumarkterstr. 34a;München;;81673;;;;;;;;;;;;;;
4336;E.& P. Commercial Film Produktion;2011-02-16 00:00:00;;TV-Comp.;;;;;089- 5426330;;;;;;;;;;;;;;muenchen@epcommercial.com;;;;;;;;;;;;;;;;Schellingstr. 109a;München;;80798;;;;;;;;;;;;;;
4337;Arno al-doori Photographers;2011-02-16 00:00:00;Paula Alonso;Fotograf;;;;;089-4706785;;;;;;;0172-8907691;;;;;;;mail@arnoaldoori.com;hello@arnoaldoori.com;;;;;;;;;www.arnoaldoori.com;;;;;;Ismaningerstr.48;München;;81675;;;;;;;;;;;;;;
4338;Windisch Bekleidung GmbH;2011-02-16 00:00:00;Old;Fashion;;;;;089-650088;STIFF WINDISCH;;;;;;;;;;;;;info@stiff-windisch.de;manuela.windisch@stiff-windisch.de;;;;;;;;;;;;;;;Kühnbachstr. 1;München;;81543;;;;;;;;;;;;;;
4339;Diebra Textil Handels GmbH;2011-02-04 00:00:00;Old;Fashion;;;;;089-364230;;;;;;;;;;;089-363085;;;diebra.dietl@gmx.de;;;;;;;;;;;;;;;;Osterwaldstr. 10;München;;80805;;;;;;;;;;;;;;
4340;Raab.Prues GmbH Modeagentur;2011-02-04 00:00:00;Most Wanted Models@;Fashion;;;;;089-23549588;;;;;;;;;;;;;;w.raab@rp-mode.de;;;;;;;;;;;;;;;;Osterwaldstr. 10;München;;80805;;;;;;;;;;;;;;
4342;Keppler Peter Couture;2011-02-04 00:00:00;Old;Fashion;;;;;221990;;;;;;;;;;;;;;info@peterkeppler.de;;;;;;;;;;;;;;;;Maximilianstr. 36;München;;80539;;;;;;;;;;;;;;
4343;Jürgens & Partner GmbH;2011-02-04 00:00:00;Old;;;;;;089- 3303940;;;;;;;;;;;;;;info@juergens-partner.de;;;;;;;;;;;;;;;;Marshallstr.  1a;München;;80802;;;;;;;;;;;;;;
4344;mmp.mute.music.promotion Inh. Gerhard Johannes Zimmermann;2011-02-04 00:00:00;Old;;;;;;+49 (0) 8251 891910;;;;;;;;;;;+49 (0) 8251 891911;;;gz@mutemusicpromotion.de;;;;;;;;;;www.mutemusicpromotion.de;;;;;;Pfarrwiese 20a;Aichach;;86551;;;;;;;;;;;;;;
4345;Studio Lux 78;2011-02-04 00:00:00;Most Wanted Models@;Fotograf;;;;;089-520 11 432;;;;;;;0151-23 44 00 21;;;;089-520 11 432;;;info@lux78.de;;;;;;;;;;http://www.lux78.de;;;;;;Erzgießereistrasse 4;München;;80335;;;;;;;;;;;;;;
4347;trio-group münchen communication & marketing gmbh;2017-03-10 11:13:07;Most Wanted Models@;;;;;;+49 (0)89 31 90 93-14;;;;;;;;;;;+ 49 (0)89 31 90 93-10;;;c.michels@trio-group.de;;;;;;;;;;http://www.trio-muenchen.de;;;;;;Linprunstraße 16;München;;80335;;;;;;;;;;;;;;
4348;Ogilvy & Mather;2017-03-10 11:13:07;Most Wanted Models@;Werbeag.;;;;;+41 (0)44 268 63 63;;;;;;;;;;;+41 (0)44 252 79 42;;;info@ogilvy.ch;;;;;;;;;;http://www.ogilvy.com;http://www.ogilvy.ch;;;;;Bergstrasse 50;Zürich;;CH-8032;;;;;;;;;;;;;;
4349;Biglife  ;2017-03-10 11:13:07;Old;Fotograf;;;;;0041-443806770;;;;;;;;;;;;;;production@biglife.ch;;;;;;;;;;;;;;;;Weineckstrasse 69;Zürich;;8008;;;;;;;;;;;;;;
4351;Tolkien Casting;2017-03-10 11:13:07;Old;;;;;;089-32195646;;;;;;;;;;;;;;tolkien-casting@gmx.net;;;;;;;;;;;;;;;;Kellerstr. 47;München;;81799;;;;;;;;;;;;;;
4352;Neue Münchner fernsehproduktion;2017-03-10 11:13:07;Most Wanted Models@;;;;;;6492381;;;;;;;;;;;;;;info@nmftv.de;;;;;;;;;;;;;;;;Bavariafilmplatz 7;Grünwald;;82031;;;;;;;;;;;;;;
4353;Sky  Fernsehen GmbH & Co KG;2017-03-10 11:13:07;Most Wanted Models@;TV-Comp.;;;;;089-9958-6877;;;;;;;;;;;089-9958-6358;;;tanja.kroell@sky.de;;;;;;;;;;;;;;;;Medienallee 4;Unterföhring;;85774;;;;;;;;;;;;;;
4354;AGENTUR RITA REINKENS;2017-03-10 11:13:07;;TV-Comp.;;;;;089 – 5999 7300;;;;;;;0175 – 1815 913;;;;089 – 5999 7303;;;agentur@rita-reinkens.de;;;;;;;;;;www.rita-reinkens.de;;;;;;Oberföhringer Straße 4;Munich;;81679;Germany;;;;;;;;;;;;;
4355;Mc Cann-Erickson;2017-03-10 11:13:07;Most Wanted Models@;;;;;;089-54302-0;;;;;;;;;;;;;;bettina.blum@mccann.de;;;;;;;;;;;;;;;;Seidlstr. 26;München;;80335;;;;;;;;;;;;;;
4356;PUBLICIS KommunikationsAgentur;2017-03-10 11:13:07;Most Wanted Models@;Werbeag.;;;;;089/ 90 40 07-0;;;;;;;;;;;089/ 904007-5099;;;anna.skojo@publicis.de;;;;;;;;;;;;;;;;Implerstr. 11;MÜNCHEN;;81371;;;;;;;;;;;;;;
4357;Visage Jolie;2017-03-10 11:13:07;Old;Visagistin;;;;;08334-9876174;;;;;;;0160-90310960;;;;;;;jeannine.b@visagejolie.com;;;;;;;;;;;;;;;;Im Ahegg 6;Buchenberg;;87474;;;;;;;;;;;;;;
4358;Matthias Schwarte Handelsagentur;2017-03-10 11:13:07;Old;Showroom;;;;;+49 89 358057-6;;;;;;;;;;;+49 89 358057-80;;;s.nadler@agentur-schwarte.de;;;;;;;;;;;;;;;;Heinrich-Kley-Strasse 6;München;;80807;;;;;;;;;;;;;;
4359;Stefany Pohlmann Casting Stefany Pohlmann & Angela Altnöder GbR;2017-03-10 11:13:07;Most Wanted Models@;Casting;;;;;089 - 26 02 24 61;;;;;;;;;;;089 - 26 02 24 62;;;orga@pohlmann-casting.de;;;;;;;;;;http://www.pohlmann-casting.de;;;;;;Schulstraße 58;München;;80634;;;;;;;;;;;;;;
4360;Helli Ventures Filmprod. GmbH;2017-03-10 11:13:07;Old;TV-Comp.;;;;;089-383967-0;;;;;;;0163-4820590;;;;089-383967-40;;;mirjam.raymond@heliventures.de;;;;;;;;;;;;;;;;Lilienstr. 42;München;;81669;;;;;;;;;;;;;;
4362;Tod's Modevertriebsgesellschaft;2017-03-10 11:13:07;Old;;;;;;089-24297693;;;;;;;;;;;;;;todsmunchen@todscrew.com;;;;;;;;;;;;;;;;Maximilianstr. 21;München;;80539;;;;;;;;;;;;;;
